experiment_name,experiment_version,response,Q1,Q2,FOLLOWED_INSTRUCTIONS,paper_name,experiment_type,decoding_strategy,model_name,run_uid,collection_uid
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-70b-chat-hf,20240825_022906_5f0220ee,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_022647_e550b442,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_022647_e550b442,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_022647_e550b442,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_022647_e550b442,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_022647_e550b442,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_022647_e550b442,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_022647_e550b442,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_022647_e550b442,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 2}",2.0,2.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,20240825_022927_4c552a27,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 4, 'Q2': 7}",4.0,7.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,20240825_022927_4c552a27,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 4, 'Q2': 2}",4.0,2.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,20240825_022927_4c552a27,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,20240825_022927_4c552a27,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,20240825_022927_4c552a27,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,{'Q1': 1},1.0,1.0,False,gerrig,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,20240825_022927_4c552a27,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,20240825_022927_4c552a27,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,20240825_022927_4c552a27,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_022257_590f7f6c,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_022257_590f7f6c,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_022257_590f7f6c,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_022257_590f7f6c,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_022257_590f7f6c,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_022257_590f7f6c,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_022257_590f7f6c,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_022257_590f7f6c,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 1, 'Q3': 1, 'Q4': 1, 'Q5': 1, 'Q6': 1, 'Q7': 1, 'Q8': 1, 'Q9': 1, 'Q10': 1, 'Q11': 1, 'Q12': 1, 'Q13': 1, 'Q14': 1, 'Q15': 1, 'Q16': 1, 'Q17': 1, 'Q18': 1, 'Q19': 1, 'Q20': 1}",1.0,1.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,20240825_024726_5ddef025,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 11111, 'Q2': 1512111, 'Q3': 11, 'Q4': 112211, 'Q5': 1111111111, 'Q6': 11, 'Q7': 2, 'Q8': 1, 'Q9': 11, 'Q10': 2, 'Q11': 1, 'Q12': 11, 'Q13': 1, 'Q14': 1, 'Q15': 1, 'Q16': 1, 'Q17': 1, 'Q18': 1, 'Q19': 1, 'Q20': 1}",,,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,20240825_024726_5ddef025,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 3121, 'Q2': 1123, 'Q3': 2211, 'Q4': 1, 'Q5': 1, 'Q6': 1, 'Q7': 1, 'Q8': 2, 'Q9': 1, 'Q10': 1, 'Q11': 1, 'Q12': 1, 'Q13': 1, 'Q14': 1, 'Q15': 1}",,,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,20240825_024726_5ddef025,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 3, 'Q3': 2, 'Q4': 1, 'Q5': 3, 'Q6': 1, 'Q7': 2, 'Q8': 3, 'Q9': 1, 'Q10': 1, 'Q11': 3, 'Q12': 2, 'Q13': 1, 'Q14': 5, 'Q15': 3, 'Q16': 1, 'Q17': 1, 'Q18': 2, 'Q19': 2, 'Q20': 5, 'Q21': 1, 'Q22': 1, 'Q23': 2, 'Q24': 3, 'Q25': 3, 'Q26': 2, 'Q27': 2, 'Q28': 1, 'Q29': 1, 'Q30': 1, 'Q31': 1, 'Q32': 2, 'Q33': 3, 'Q34': 2, 'Q35': 5}",1.0,3.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,20240825_024726_5ddef025,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 223333122323, 'Q2': 12, 'Q3': 12, 'Q4': 12, 'Q5': 12, 'Q6': 12, 'Q7': 12, 'Q8': 12, 'Q9': 12, 'Q10': 12, 'Q11': 12, 'Q12': 12, 'Q13': 12, 'Q14': 12, 'Q15': 12, 'Q16': 12, 'Q17': 12, 'Q18': 12, 'Q19': 12, 'Q20': 12}",,,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,20240825_024726_5ddef025,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 2, 'Q3': 3, 'Q4': 1, 'Q5': 2, 'Q6': 1, 'Q7': 2, 'Q8': 3, 'Q9': 1, 'Q10': 2, 'Q11': 2, 'Q12': 1, 'Q13': 2, 'Q14': 2, 'Q15': 1, 'Q16': 2, 'Q17': 1, 'Q18': 2, 'Q19': 3, 'Q20': 1, 'Q21': 2, 'Q22': 2, 'Q23': 1, 'Q24': 2, 'Q25': 1, 'Q26': 4, 'Q27': 1, 'Q28': 2, 'Q29': 1, 'Q30': 2, 'Q31': 1, 'Q32': 2, 'Q33': 1, 'Q34': 2, 'Q35': 1, 'Q36': 2, 'Q37': 1, 'Q38': 2, 'Q39': 3, 'Q40': 1, 'Q41': 2}",1.0,2.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,20240825_024726_5ddef025,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 11, 'Q2': 11, 'Q3': 13, 'Q4': 1, 'Q5': 11, 'Q6': 1, 'Q7': 21, 'Q8': 1, 'Q9': 12, 'Q10': 1, 'Q11': 1, 'Q12': 2, 'Q13': 1, 'Q14': 1, 'Q15': 1, 'Q16': 1, 'Q17': 1, 'Q18': 1, 'Q19': 1, 'Q20': 1, 'Q21': 1, 'Q22': 1, 'Q23': 1, 'Q24': 1, 'Q25': 1, 'Q26': 1, 'Q27': 1, 'Q28': 1, 'Q29': 1, 'Q30': 1, 'Q31': 1, 'Q32': 1, 'Q33': 1, 'Q34': 1, 'Q35': 1, 'Q36': 1, 'Q37': 1, 'Q38': 1, 'Q39': 1, 'Q40': 1, 'Q41': 1}",,,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,20240825_024726_5ddef025,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 13, 'Q2': 2, 'Q3': 1, 'Q4': 2, 'Q5': 1, 'Q6': 2, 'Q7': 1, 'Q8': 2, 'Q9': 1, 'Q10': 2, 'Q11': 1, 'Q12': 2, 'Q13': 1, 'Q14': 2, 'Q15': 1, 'Q16': 2, 'Q17': 1, 'Q18': 2, 'Q19': 1, 'Q20': 2}",,2.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,20240825_024726_5ddef025,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,20240825_022840_693811ba,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,20240825_022840_693811ba,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,20240825_022840_693811ba,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,20240825_022840_693811ba,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,20240825_022840_693811ba,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,20240825_022840_693811ba,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,20240825_022840_693811ba,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,20240825_022840_693811ba,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_022509_a9afd94f,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_022509_a9afd94f,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_022509_a9afd94f,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_022509_a9afd94f,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_022509_a9afd94f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_022509_a9afd94f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_022509_a9afd94f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_022509_a9afd94f,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_022729_1319ee53,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_022729_1319ee53,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_022729_1319ee53,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_022729_1319ee53,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_022729_1319ee53,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_022729_1319ee53,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_022729_1319ee53,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_022729_1319ee53,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 6, 'Q2': 5}",6.0,5.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,20240825_023020_44715c70,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,20240825_023020_44715c70,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 6, 'Q2': 7}",6.0,7.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,20240825_023020_44715c70,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,20240825_023020_44715c70,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,20240825_023020_44715c70,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,20240825_023020_44715c70,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,20240825_023020_44715c70,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 3, 'Q2': 5}",3.0,5.0,True,gerrig,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,20240825_023020_44715c70,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,{'Q3': 4},3.0,4.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,20240825_024608_3041ee42,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 1, 'Q3': 1, 'Q4': 1}",1.0,1.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,20240825_024608_3041ee42,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 1, 'Q3': 1, 'Q4': 1}",1.0,1.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,20240825_024608_3041ee42,20240825_203411_5db1e5d2
Experiment B,Unused Comb,{'Q3': 3},3.0,3.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,20240825_024608_3041ee42,20240825_203411_5db1e5d2
Experiment B,Used Comb,{'Q3': 5},3.0,5.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,20240825_024608_3041ee42,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,{'Q3': 3},3.0,3.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,20240825_024608_3041ee42,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 2}",1.0,2.0,True,gerrig,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,20240825_024608_3041ee42,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 2, 'Q2': 2}",2.0,2.0,True,gerrig,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,20240825_024608_3041ee42,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,google_gemma-2-27b-it,20240825_023059_f2bf9e82,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,google_gemma-2-27b-it,20240825_023059_f2bf9e82,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,google_gemma-2-27b-it,20240825_023059_f2bf9e82,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,google_gemma-2-27b-it,20240825_023059_f2bf9e82,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,deterministic,google_gemma-2-27b-it,20240825_023059_f2bf9e82,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,google_gemma-2-27b-it,20240825_023059_f2bf9e82,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,google_gemma-2-27b-it,20240825_023059_f2bf9e82,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,google_gemma-2-27b-it,20240825_023059_f2bf9e82,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,alternative,deterministic,mistralai_Mistral-7B-Instruct-v0.3,20240825_023223_604929a1,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 6, 'Q2': 5}",6.0,5.0,True,gerrig,alternative,deterministic,mistralai_Mistral-7B-Instruct-v0.3,20240825_023223_604929a1,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,alternative,deterministic,mistralai_Mistral-7B-Instruct-v0.3,20240825_023223_604929a1,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,alternative,deterministic,mistralai_Mistral-7B-Instruct-v0.3,20240825_023223_604929a1,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,alternative,deterministic,mistralai_Mistral-7B-Instruct-v0.3,20240825_023223_604929a1,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 6, 'Q2': 5}",6.0,5.0,True,gerrig,alternative,deterministic,mistralai_Mistral-7B-Instruct-v0.3,20240825_023223_604929a1,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,deterministic,mistralai_Mistral-7B-Instruct-v0.3,20240825_023223_604929a1,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 6, 'Q2': 5}",6.0,5.0,True,gerrig,alternative,deterministic,mistralai_Mistral-7B-Instruct-v0.3,20240825_023223_604929a1,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,{'Q1': 5},1.0,5.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,20240825_024617_bde2d3b7,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 6, 'Q2': 6, 'Q3': 5, 'Q4': 4, 'Q5': 6, 'Q6': 7}",6.0,6.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,20240825_024617_bde2d3b7,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 2, 'Q3': 3, 'Q4': 4, 'Q5': 5, 'Q6': 6, 'Q7': 7}",1.0,2.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,20240825_024617_bde2d3b7,20240825_203411_5db1e5d2
Experiment B,Unused Comb,{'Q1': 5},1.0,5.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,20240825_024617_bde2d3b7,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 3, 'Q2': 2}",3.0,2.0,True,gerrig,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,20240825_024617_bde2d3b7,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,{'Q1': 5},1.0,5.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,20240825_024617_bde2d3b7,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 2, 'Q3': 4, 'Q4': 5}",1.0,2.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,20240825_024617_bde2d3b7,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 2, 'Q3': 4, 'Q4': 5}",1.0,2.0,False,gerrig,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,20240825_024617_bde2d3b7,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,deterministic,google_gemma-2-9b-it,20240825_023136_804e6e40,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,deterministic,google_gemma-2-9b-it,20240825_023136_804e6e40,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,deterministic,google_gemma-2-9b-it,20240825_023136_804e6e40,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,deterministic,google_gemma-2-9b-it,20240825_023136_804e6e40,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,deterministic,google_gemma-2-9b-it,20240825_023136_804e6e40,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,deterministic,google_gemma-2-9b-it,20240825_023136_804e6e40,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,deterministic,google_gemma-2-9b-it,20240825_023136_804e6e40,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,deterministic,google_gemma-2-9b-it,20240825_023136_804e6e40,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,Qwen_Qwen1.5-72B-Chat,20240825_024822_e39603c4,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,deterministic,Qwen_Qwen1.5-72B-Chat,20240825_024822_e39603c4,20240825_203411_5db1e5d2
